season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverNbox,RNbox,HeightNbox,LeafSNbox,InDNbox,InNNbox,FlowerDNbox,FruitLNbox,SeedNbox
summer,FR,A157,1.09604409,152.9167902,23.17723625,0,1.088326803,6.152230369,19.81709961,0,28.93762555,2.585211715,0,0,1,0,0,0,0,5,0,0.19,0,4,0,11,0,100,0,3.25,0,1.2,0,0.522,1.373081661,2.973853556,0,1.5830558,1.416420713,1.346762451,0,2.831862753,14.64953305,3.446948954,0,0.861737238,4.308686192,4.308686192,0,1.723474477,106.6359532,164.0510424,0,136.5317881,170.0257799,152.1535651,0,105.5434299,9.781679528,18.14385408,0,18.82417462,17.66384209,6.990588078,0,1.087175858,2.660912667,0,-1.348670573,1.312186613,3.606249385,8.889658519,1.065041459,0.181493048,-0.662932573
summer,FR,A158,1.061466528,155.3116157,23.27709602,0,0.297046644,5.463342659,19.52005297,0,28.40250742,2.583182109,1,2,11,0.153846154,0.123724365,0.153814513,30,97,0.16,0.196818182,9.648148148,14.92487879,2.294444444,4.333333333,36.44444444,24.82051282,7.5,7.086046512,10,8.104651163,0.445,0.27408,1.400461521,2.90679664,0,1.663768587,1.452619793,1.336889718,0,2.766747837,15.49909265,3.444242811,0,0.430530351,3.01371246,4.305303514,0,1.722121406,110.1336563,164.2714165,0,NA,156.8076136,155.2877091,0,104.1088992,10.10085156,18.14478527,0,NA,19.34350251,2.897849596,0,1.071497073,22.7608341,3.834058512,-1.3256718,2.430749436,1.871122668,5.018819764,1.657881254,1.98670011,-1.345921056
summer,R,A159,1.039547946,156.8044469,23.77132954,0,0,5.172084987,18.45379662,0,28.00523919,2.153252147,2,2,9,0.181818182,0.070047382,0.223804162,40,49,0.545833333,0.695,7.888888888,191.4893939,15,14.36363636,45,122.6363636,2.875,11.38461538,14.5,7.084615385,2.311266667,0.426828571,1.328966724,2.790739327,0,0,1.456944636,1.307814961,0,2.674991065,16.79536674,3.445203435,0,0,2.583902576,3.445203435,0,1.722601717,123.4107044,162.4678862,0,0,153.0910671,144.3153991,0,103.0191997,25.68689348,18.14717543,0,0,20.83591972,2.717997969,0,1.049141708,14.75315008,3.369773724,-0.347163847,4.290089267,4.206192618,9.583587885,1.980870974,1.865141062,-0.87349293
summer,FR,A160,1.14835402,143.5039211,32.4859038,0,2.639771393,4.350412724,13.59467795,0.204784897,32.74315126,3.049808295,2,2,5,0.285714286,0.099811916,0.110937659,4,59,0.48,0.265882353,14.56666667,5.089215686,7.125,9.558823529,10,80.70588235,14.5,4.948529412,5.5,2.620588235,0.085,0.379864706,1.329113103,2.358921766,0,1.367986655,1.51627677,1.309479456,1.223471885,2.389513007,14.37766768,4.792555893,0,0.871373799,3.049808295,2.178434497,0.435686899,2.614121396,114.7757391,156.5931562,0,43.3413038,200.6408448,139.442687,NA,150.628154,22.05427723,37.36414178,0,0.478379938,27.29967977,3.408492359,NA,13.2373038,16.62713411,2.190095388,-1.120655483,1.525671792,3.310457755,8.199267647,1.394833995,0.940563504,-0.996599485
summer,FR,A161,1.208837839,132.4466221,38.05706607,0,2.914385769,8.529327142,5.116727939,1.85572745,34.96394577,3.126621904,0,2,4,0.333333333,0.089297012,0.022431911,10,79,0.254,0.218541667,9.666666669,4.688888889,3.125,10.66666667,23.5,96.29166667,7.25,3.677083333,6.225,1.508333333,0.37425,0.587916667,1.433269728,2.958540792,0,1.476313142,1.226355678,1.424584352,2.119365176,2.784757298,15.18644925,3.126621904,0,0.893320544,1.786641088,2.23330136,0.446660272,2.679961632,131.3941508,99.38892452,0,1.035860958,66.3945119,86.85326021,NA,153.3906138,18.18012269,19.85567498,0,0.185327335,0.90736503,2.934731615,NA,5.280036563,20.01266757,1.804490662,-1.256119296,1.453507102,3.540292508,8.765142034,1.164417227,0.406810935,-0.539724953
summer,FR,A162,1.219195053,132.5674669,36.63116981,0,2.213920115,7.732258011,1.281895566,8.886796185,36.25380118,3.103286584,0,1,10,0.090909091,0,0.094315998,2,164,0.3,0.244594595,4.666666667,10.80583333,3,10.56712329,7,97.97260274,5,4.197701149,2.45,2.095402299,0.1795,1.299974713,1.339850652,3.049967302,0,1.589062582,1.292632848,1.442369337,2.179653514,2.893435096,13.7431263,3.103286584,0,1.329979965,2.216633274,1.329979965,1.329979965,2.659959929,110.3454352,85.34739011,0,65.8755407,102.4844847,97.77442696,170.7089728,154.5127507,1.268234641,19.8556006,0,4.495781059,17.17762204,2.885471441,18.64058983,4.821935071,31.47917651,3.609300411,-1.179154959,2.167215976,3.520324447,8.822015488,1.268639116,0.726232097,0.26029086
summer,FR,A163,1.26383596,128.0271035,34.43714929,0,1.67301301,7.659895857,1.281895566,14.96485535,36.05806155,3.123578017,0,2,5,0.285714286,0.126380333,0.1173891,25,38,0.35625,0.248636364,4.416666666,78.57424242,4.875,10.31578947,34.375,99.68421053,3.575,3.539473684,2.65625,1.715789474,0.2396875,0.511621053,1.378635752,2.798931203,0,1.2696116,1.309144148,1.442369337,2.178845814,2.867715131,14.72543922,3.569803448,0,0.892450862,2.231127155,1.338676293,1.784901724,2.677352586,108.2003634,93.64807156,0,121.6027925,104.1198857,97.77442696,191.5126994,157.5298363,2.145893779,33.92576447,0,4.792168925,8.460843984,2.885471441,14.29661712,4.78905825,12.49412341,2.190095388,-1.167766034,3.68367489,3.469332056,8.879189506,1.133946094,0.532651853,-0.683827362
summer,FR,A164,1.305382909,125.4401565,33.91541816,0,1.679525604,7.087149404,1.281895566,23.31074443,34.51964215,3.080517712,1,1,4,0.2,0,0.115274192,12,11,0.1,0.286666667,3.375,7.186111111,1.1,4.316666667,32,92.33333333,5,3.566666667,NA,3.5,0.29,0.600116667,1.331010226,2.977164744,0,1.293321511,1.173288851,1.442369337,1.709101497,2.943536186,13.64229272,3.080517712,0,0.880147918,1.320221877,1.320221877,0.880147918,2.640443753,95.82857057,79.60460733,0,129.9053561,66.07176744,97.77442696,114.4356644,163.2269482,13.41604893,19.85403187,0,7.192553154,1.070032173,2.885471441,0.728945544,5.247174725,5.203413581,1.804490662,-1.066794356,1.824444105,1.864965536,8.628251895,1.140076654,1.214334133,-0.518534026
summer,FR,A165,1.444507184,111.8635691,26.71972552,0,12.5584519,6.443849851,1.033331565,41.00799472,25.41177958,3.110576061,4,4,5,0.444444444,0.148413542,0.175719956,22,171,0.8125,0.473571429,29.33333334,20.00416667,11.25,11.76923077,15,113.2307692,22.16666667,6.234375,12.7,7.275,12.71893333,2.90775,1.333300169,2.548297796,0,1.386315381,1.183031276,1.372844014,1.515883499,3.377133634,15.55288031,2.666208052,0,4.888048096,0.888736017,1.333104026,1.333104026,2.221840044,92.94870795,73.80641387,0,286.6276364,20.58192899,141.2105035,150.0997511,204.0095112,3.676247288,7.730430642,0,129.8883474,0.157165801,7.811578582,6.61151475,56.3242938,32.29393833,2.190095388,-0.679308316,2.663957969,3.753431344,9.307833235,1.565956739,1.889170344,1.033918716
summer,FR,A166,1.651643357,90.05651023,20.74405881,0,13.45067726,9.788428629,14.17864054,42.06267312,24.84554572,3.253898931,1,4,8,0.333333333,0.119546773,0.149812934,20,38,0.1758,0.1355,5.038333334,5.5305,1.885,5.377777778,25.3,27.77777778,5.45,6.05,4.0375,5.91,0.28475,0.135472222,1.359620468,2.129526217,0,1.385007351,1.204324354,1.303694917,1.444876992,4.664898398,16.73433736,3.253898931,0,5.113269748,2.324213522,2.324213522,1.394528113,1.394528113,69.09370976,78.74555394,0,289.3931783,65.23533077,101.6297792,143.8877825,157.6695674,8.027730788,0.994838338,0,129.8996014,1.202948893,9.825480002,1.02030926,7.246164163,12.49412341,3.112687167,-1.558813088,1.598434682,2.228563205,5.282106159,1.544106102,1.700019725,-2.123807282
summer,FR,A167,1.592933673,96.74964771,18.75627043,0,6.646463884,14.7014571,13.01939882,40.5940832,23.68775125,3.268659445,1,6,8,0.428571429,0.085425994,0.110384436,78,208,0.323709677,0.260512821,5.894623656,5.340598291,3.109677419,8.617948718,14.77419355,95.48717949,5.270967742,3.492307692,3.472222222,2.274358974,0.210274194,0.670102564,1.270185511,1.989376817,0,1.378308241,1.13188262,1.291998916,1.594760063,4.515280196,18.21110262,3.735610794,0,5.136464842,3.268659445,2.334756746,1.400854048,1.400854048,66.09158431,70.31946423,0,253.5368276,69.10301872,103.5853886,152.010393,158.2504926,6.603271173,1.109704352,0,129.8000747,1.191670816,19.08277495,1.284615121,7.54483715,36.38672134,3.112687167,-1.135074562,1.567919525,3.100572161,8.737662431,1.123180308,0.805047355,-0.405171015
summer,W,A168,1.583989818,96.88351769,16.52896331,0,5.678620068,15.60924033,14.89032233,39.7040287,22.26438767,3.308768405,2,3,15,0.166666667,0.12494042,0.145387937,30,292,0.429454545,0.585247934,6.795454545,12.9968414,9.268181818,8.02892562,41.27272727,60.46280992,7.863636364,7.913306452,11.33333333,4.310080645,0.255690909,4.033513462,1.275421139,1.783936229,0,1.382300897,1.263971244,1.318022469,1.877915035,4.276518885,18.90724803,4.254130806,0,5.199493208,3.781449605,2.836087204,1.418043602,1.418043602,66.48924982,99.71493313,0,245.9024207,81.73328895,107.2874931,157.5191954,159.6108985,16.89736258,1.109777214,0,129.7533097,4.061816061,4.760229897,11.7363158,7.564376594,44.6733065,4.622013464,-0.500083838,2.31870579,2.961118454,7.327973511,1.735511415,1.408872648,1.337881452
summer,FR,A169,1.576871291,94.4318879,18.21500151,0,1.863325476,16.47830981,21.1301109,38.4007863,19.8706476,3.327153233,1,4,6,0.4,0.11305087,0.159286697,33,43,0.36375,0.360555556,15.140625,11.31578947,2.9125,8.529411765,15.625,89.52941176,8.875,5.184210526,11,2.747368421,0.245,1.144484211,1.244179085,1.557315474,0,1.449399554,1.143772833,1.446211059,1.531235075,4.217079966,17.11107377,4.277768443,0,5.228383652,3.802460838,4.753076048,0.95061521,0.95061521,68.2780729,144.9362346,0,276.2923784,71.82053484,109.8850214,127.85418,137.0951755,1.480173123,28.62290118,0,131.9739707,0.954565488,6.18243945,1.295156286,12.14832632,13.55094971,2.529324241,-0.896035611,2.205263755,3.080033458,8.52863343,1.429861244,0.985533242,0.134409159
summer,W,A171,1.57454906,94.90043285,17.99429694,0,2.030843864,16.39436971,20.32146383,38.85304976,20.09677934,3.323974978,2,2,7,0.222222222,0.07957143,0.135884956,42,190,0.75,0.47047619,4.133333333,11.29292929,15,8.784615385,45,75.69230769,5.8,4.492424242,15.2,3.298484848,0.85176,7.43355625,1.263108213,1.59102602,0,1.500128943,1.148833399,1.298488023,1.676160221,2.847902655,17.56958203,3.798828546,0,5.223389251,3.798828546,3.798828546,2.84912141,2.374267841,70.16267561,131.3931313,0,309.7181339,72.6172524,93.92583147,230.5611416,215.4511104,3.141733737,30.16389846,0,127.568776,0.972447474,1.740454048,86.11896768,79.24418998,34.43758339,2.83428624,-0.684702949,2.203598142,3.138849323,8.00007467,1.321117649,1.15855222,1.889983835
summer,W,A172,1.568765024,95.90120145,17.53081734,0,2.215729168,16.38098271,19.39269557,39.16746333,20.26538316,3.319828387,2,2,10,0.166666667,0.055544074,0.11332844,113,234,0.725,0.524344262,5.333333333,12.46536458,17.5,12.11904762,72.5,110.2539683,5.5,7.3828125,9.45,4.8640625,0.0677375,10.5560375,1.287416241,1.605513261,0,1.59105508,1.149305493,1.304770084,2.459981678,3.414462283,18.02192553,3.794089585,0,5.691134377,3.794089585,3.794089585,1.422783594,1.422783594,71.07929856,127.8036274,0,320.9628204,72.74750561,99.13953654,159.0409695,190.0764698,13.58574267,30.15458313,0,119.8652509,0.974835531,4.37249842,17.12324126,67.34947952,39.08122113,3.609300411,-0.594330482,2.284641459,3.818204217,9.217033392,1.686900888,1.520933075,2.197660753
summer,FR,A173,1.582452803,93.87216664,18.17845862,0,1.908551823,16.43018897,21.87544109,38.17212189,20.10691004,3.324723265,1,1,2,0.333333333,0,0.148453755,8,12,0.1,0.178571429,3.375,1.40952381,1.1,2.128571429,32,9.714285714,5,3.857142857,NA,2.114285714,0.29,0.053771429,1.240779645,1.558444847,0,1.450047952,1.146807149,1.428783304,1.531205436,4.242554243,17.09857679,4.274644197,0,5.22456513,3.799683731,4.749604664,0.949920933,0.949920933,69.39710132,146.3098519,0,276.16991,72.27305438,106.7036055,128.6200714,137.0170587,1.643652584,29.19954907,0,132.0102341,0.963945002,5.803854492,1.340386459,11.9164983,5.56199565,0.788716793,-1.38862986,0.338581893,0.854589303,3.100145243,1.202323545,0.734875858,-3.194998443
summer,FR,A174,1.648432722,78.66200359,17.92989462,0,2.102120586,14.24014837,50.31847132,30.5950807,22.09831653,3.241550592,2,3,5,0.375,0.233346396,0.16676495,33,51,1.133333333,0.64375,203.6666667,16.19444444,22.5,19.5,63,178,5.166666667,9.166666667,15.63333333,11.66666667,126.9342917,24.48366667,1.293485754,1.786260574,0,1.324837082,1.148542106,1.376440888,1.51312018,4.384721112,12.96620237,3.241550592,0,4.630786561,2.778471936,6.946179841,0.463078656,0.926157312,71.79799318,132.8129817,0,314.7161625,66.25781678,95.66399791,NA,135.938026,5.072563668,32.84950733,0,158.8689972,1.083651767,1.360846317,NA,10.5022725,15.1399442,2.190095388,-0.416161626,2.4962984,4.959647656,10.94955759,1.836579082,2.311840076,2.90990662
summer,FR,A175,1.55078494,65.92517898,17.22255456,0,1.724751951,6.110983941,79.75322488,24.88208861,22.62511301,3.207420748,1,2,2,0.5,0.11657594,0.132514666,11,12,0.22,0.25,4.15,1.85,2.24,5,17,6,5,20.5,2.45,13.5,0.2237,6.6,1.319506323,1.510622096,0,1.411113463,1.224105929,1.35866658,1.469491155,4.437782178,10.53866817,8.247653353,0,1.832811856,1.374608892,12.37148003,0.458202964,1.832811856,66.28604527,239.6108687,0,199.6084464,110.0440276,118.2985238,NA,166.4814953,1.745447623,32.97271554,0,123.0680641,1.29671998,64.06552859,NA,13.70122369,5.56199565,0.788716793,-1.163954488,0.600292819,2.105225612,2.282230254,2.34603023,2.440453023,1.78415905
summer,FR,A177,1.534149789,57.68638589,16.55935542,0,2.879290125,4.6250271,87.18228546,23.09365796,22.58965556,3.261644598,1,2,6,0.25,0.178949265,0.163246279,9,28,0.733333333,0.306153846,21.13888889,6.786904762,1.65,8.830769231,32,67.84615385,5,5.839285714,17,3.685714286,3.2689,1.278564286,1.421312442,1.509330813,0,1.479507048,1.124221013,1.354670117,1.471102078,5.420023067,10.71683225,8.853035338,0,2.329746142,0.465949228,13.04657839,0.465949228,1.397847685,81.50958114,250.3191809,0,156.4073827,NA,113.3876059,NA,164.7619751,18.00847763,32.2767278,0,98.01350279,NA,61.97158723,NA,15.35515765,10.1861885,2.529324241,-1.018859797,1.775519285,3.149361731,7.667766286,1.518155089,1.262833656,0.243935056
summer,FR,A178,1.577058434,58.07533247,26.78195697,0,27.69191107,6.245215738,75.32538465,0.005788972,21.78245572,3.24212096,3,4,6,0.4,0.130562107,0.179011654,49,102,0.229333333,0.325263158,9.348958333,4.331034483,3.1625,9.882352941,21.9375,83.29411765,7.575,13.42413793,3.06,4.965517241,2.486,4.904551724,1.291061962,1.386131915,0,1.223283497,1.078578535,1.414549751,1.411760192,3.429384223,9.72636288,16.2106048,0,0.926320274,0.926320274,10.18952302,0.463160137,0.463160137,65.24595452,279.3516926,0,2.943468133,68.04381922,95.48136402,NA,NA,1.142745712,24.77643277,0,0.040917614,0.54289229,12.60948884,NA,NA,23.48512257,2.529324241,-0.973999866,1.383126042,3.379371482,8.298534607,2.086999458,1.539996843,1.516661168
summer,FR,A179,1.636532746,47.6609712,33.41105394,0,47.76951443,5.545111894,66.72333354,0,26.16072788,2.640023399,2,3,8,0.272727273,0.135456636,0.081054957,72,104,0.203851852,0.213114754,9.055555557,4.187365591,3.535185185,10.53606557,40.88888889,89.3442623,7.018518519,4.153225806,9.586666667,2.362903226,0.406398148,0.716898387,1.262573278,1.444945013,0,1.189233185,1.141528077,1.477423255,0,2.444016615,7.920070198,15.8401404,0,3.080027299,1.3200117,9.680085798,0,0.8800078,63.228698,325.594768,0,143.0625145,59.38090248,97.8251517,0,117.2056745,1.425900311,24.0517806,0,2.724305707,0.869108319,14.13069997,0,0.527156185,23.77064644,3.112687167,-1.27299755,1.353083636,3.514068207,8.521974562,1.260344495,0.841667828,-0.336166497
summer,FR,A180,0,0,0,0,0,0,0,0,0,0,1,2,6,0.25,0.147196494,0.126300452,4,41,0.425,0.210666667,3.423333334,3.383518519,10.75,10.17857143,51.5,93,5,4.888888889,4.45,3.833333333,0.1814375,0.927966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1347615,2.529324241,-1.280715592,1.161371445,3.441134989,8.651607253,1.385658634,1.299588364,-0.074927386
summer,FR,A183,1.527174219,23.56111748,30.0776913,0,97.33976108,3.892722097,58.62094311,0,34.53556182,2.419083698,1,1,2,0.333333333,0,0.046160488,18,33,0.1,0.25,3.375,1.72,1.1,3.2,32,108,5,3.714285714,NA,1.471428571,0.29,2.797714286,1.311822013,1.565926194,0,1.159315394,1.111367647,1.347128508,0,2.368137704,4.838167395,12.09541849,0,3.22544493,0.806361233,7.257251093,0,0.806361233,42.272645,313.3691029,0,181.6752409,23.69948,93.71902792,0,116.1321138,0.617570333,22.25634733,0,0.541596103,0.132443825,2.13529552,0,0.361713103,11.37703236,0.788716793,-1.163954488,0.530727976,1.409172251,9.147067246,1.172425409,0.382528225,0.997693097
summer,W,A185,1.485213519,21.04725624,29.35334613,0,108.0866264,3.892722097,52.97958955,0,32.40739086,2.42163067,0,0,2,0,0,0.097815296,0,92,0,1.342857143,0,23.02857143,0,19.92857143,0,297.1428571,0,9.214285714,0,1.5,0,0.233571429,1.33329867,1.544316203,0,1.147682966,1.111367647,1.347539036,0,2.551076742,4.843261341,9.28291757,0,3.228840894,0.807210223,6.8612869,0,0.807210223,52.73333736,264.8272416,0,169.4947036,23.69948,101.4004864,0,130.2868666,1.786990973,28.47139087,0,0.552074728,0.132443825,4.858150592,0,1.502955805,22.0206856,0.788716793,0.30639169,2.77412568,5.01608699,13.05816317,1.840093551,0.401382694,-1.519600488
summer,FR,A186,1.468904111,19.87788382,28.00560101,0,113.2279575,3.892722097,53.1626658,0,35.11011733,2.368948322,0,0,3,0,0,0.126476827,0,3,0,0.178333333,0,1.530555556,0,3.5,0,93,0,5.666666667,0,7.316666667,0,0.281,1.256179345,1.636048521,0,1.170579874,1.111367647,1.371178283,0,2.45906421,3.158597763,10.26544273,0,3.553422483,0.789649441,5.922370806,0,0.789649441,76.19488044,299.5931266,0,199.0869563,23.69948,81.46189842,0,117.4400039,0.743492485,32.18870006,0,30.52380599,0.132443825,14.68329953,0,0.351441471,1.536498181,1.351527507,-1.389482225,0.418465869,1.541075867,8.651607253,1.496061993,1.894341187,-1.318992967
summer,R,A188,1.3115027,15.60345136,26.51168433,0,146.5044178,2.27253346,32.63098992,0,40.412816,2.273279293,4,4,9,0.307692308,0.122167643,0.16212213,93,237,0.7,0.9375,5.583333333,25.18055556,16.25,13.42857143,58.75,116.1714286,4.4625,5.472222222,14.1125,4.388888889,1.227334375,4.153544444,1.291055703,1.739091759,0,1.194530493,1.189799237,1.287820698,0,2.372849999,1.515519529,6.440957996,0,3.788798821,0.378879882,3.788798821,0,1.515519529,153.7287123,188.8539433,0,175.5535392,NA,73.47409059,0,198.9952673,52.31139505,49.96943033,0,0.513161612,NA,6.567667599,0,10.20396354,39.3838336,3.369773724,-0.064000058,2.843387856,4.049961285,9.39581244,1.470208277,1.425708099,1.364828029
summer,FR,A189,1.763221289,15.45583256,51.48096933,0,43.97665211,2.27253346,50.53049243,26.19111998,40.92260738,3.032532043,1,1,2,0.333333333,0,0.089857901,4,78,0.8,0.1,16.66666667,1.788888889,12,7,9,7,20,8.166666667,5.2,2.916666667,0.03,2.733333333,1.246906267,2.027898685,0,1.134483392,1.189799237,1.208133005,1.740620815,1.972568669,1.29965659,6.065064086,0,3.465750906,0.433218863,5.631845223,0.866437727,3.032532043,129.5548809,115.1765738,0,158.3065823,NA,94.14138215,60.10734873,242.083196,66.37325313,8.276736436,0,0.431434923,NA,1.613877711,0.889072694,8.814713798,19.85265412,0.788716793,-1.732535101,0.568272022,2.699805049,2.532839401,1.75739454,1.042299592,0.975790543
summer,FR,B1,1.164496077,96.54956635,8.324180434,0,0.090452693,135.4612295,4.52191103,10.54099503,12.80810133,2.609054408,1,1,5,0.166666667,0,0.177766974,10,145,0.1,0.8,3.375,80.98484849,1.1,14.375,32,203.25,5,4.96,NA,8.1,0.29,13.45428571,1.579488144,2.652449484,0,1.639906219,1.879121534,1.433693371,1.931951397,3.431416268,9.318051459,1.490888233,0,0.745444117,4.099942642,0.745444117,0.372722058,1.490888233,72.11060127,73.40168819,0,113.137085,282.6157844,30.34822191,NA,164.9621215,20.88006206,1.237146959,0,19.79352959,33.75217267,0.246360132,NA,2.509649322,29.19059135,2.190095388,-0.216793845,3.704962185,4.208048118,11.46876134,1.396583783,1.986183073,2.406745951
summer,FR,B2,1.184051939,96.32849997,8.477588202,0,0.156302254,133.8287393,4.52191103,12.35402881,12.83559895,2.60705044,2,2,7,0.222222222,0.134393265,0.164571268,10,188,0.316666667,0.7,5.805555557,75.26425925,7.4,18.1875,36.33333333,85.96875,5.5,8.319117647,9,44.42647059,0.203333333,12.42344828,1.635914341,2.670056883,0,1.759455156,1.881936919,1.433693371,1.85191031,3.449413903,8.938458652,1.489743109,0,0.372435777,4.096793549,0.744871554,0.372435777,1.489743109,69.26533843,70.88944269,0,NA,282.9655658,30.34822191,NA,164.8050742,1.714099332,1.247808155,0,NA,33.75117661,0.246360132,NA,2.533820952,34.21631608,2.83428624,-0.340636323,3.653267214,4.781374537,8.398745264,1.770181064,3.455718726,2.338381374
summer,FR,B3,1.192631138,96.45802823,8.513045657,0,0.223960868,132.6658794,4.52191103,13.03893661,12.82980998,2.609490768,0,0,8,0,0,0.134386425,0,163,0,0.433333333,0,56.01801802,0,8.967741935,0,48.70967742,0,4.467142857,0,7.528571429,0,9.0775,1.643656173,2.672013019,0,1.784681484,1.879621196,1.433693371,1.824222805,3.429434707,8.946825489,1.491137581,0,0.372784395,4.100628349,0.745568791,0.372784395,1.491137581,69.69178573,70.34512809,0,NA,282.5835846,30.34822191,NA,165.0195862,2.323925298,1.250598907,0,NA,33.75143585,0.246360132,NA,2.482105774,31.36159936,3.112687167,-0.751583231,3.441760612,3.180341518,6.717316511,1.316776794,1.920168988,2.066064279
summer,R,B4,1.235593978,98.93100485,8.54705587,0,0.621229096,123.1998242,4.52191103,16.41463111,12.59716565,2.643176911,2,3,11,0.214285714,0.145040287,0.188887102,12,129,0.677,0.624444444,8.083333333,42.25416667,14.41666667,11,80,114.1290323,4.5,5.814285714,10.95,6.182857143,0.6656875,5.398105714,1.653287669,2.671821118,0,1.570438005,1.826658602,1.433693371,1.732592227,3.931985628,9.439917541,1.510386807,0,0.377596702,4.153563718,0.755193403,0.377596702,1.132790105,73.14206634,69.83570856,0,NA,276.508973,30.34822191,NA,142.5470683,9.475866377,1.254715263,0,NA,33.76741884,0.246360132,NA,2.331099866,27.16363345,3.834058512,-0.443207971,3.23510611,3.606249385,9.334885217,1.515003266,1.741271324,1.603569884
summer,R,B5,1.228257291,98.33365527,8.539096033,0,0.564786615,125.0725568,4.52191103,15.8031709,12.62321603,2.636948085,0,0,6,0,0,0.066573958,0,258,0,0.4,0,24.71794872,0,7.549019608,0,42.11764706,0,2.288461538,0,2.067307692,0,2.928933333,1.613737251,2.671884563,0,1.489462909,1.695957881,1.433693371,1.748655187,3.604820711,9.417671731,1.506827477,0,0.376706869,4.8971893,0.753413738,0.376706869,1.883534346,73.5374214,69.95382526,0,NA,302.8235461,30.34822191,NA,168.7912189,20.62709283,1.254894385,0,NA,57.4165376,0.246360132,NA,26.70261725,41.45872541,2.529324241,-0.815319154,2.829052652,2.84226052,6.325400369,0.77070285,0.713219421,1.040725658
summer,FR,B6,1.271858256,103.9572801,9.078194083,0,0.925511955,112.0849973,4.526252759,19.30441375,12.25633991,2.670400244,0,0,6,0,0,0.08632301,0,193,0,0.542580645,0,24.25,0,10.15151515,0,54.66666667,0,3.986363636,0,4.439393939,0,22.58801818,1.579236637,2.689434158,0,1.801538643,1.801149236,1.475427095,1.65919196,3.936881143,8.77417223,1.907428746,0,0.381485749,4.57782899,1.525942997,0.381485749,1.144457247,58.69165507,82.07441757,0,NA,202.3143796,120.4487397,NA,141.7140271,1.327199762,2.070644727,0,NA,32.08474142,72.0393669,NA,2.334858206,34.76765868,2.529324241,-0.565296334,2.814254051,3.435544704,7.038998866,1.228267923,1.436331201,2.843228893
summer,FR,B7,1.260031149,101.7676013,8.707338042,0,0.823481317,116.2903239,4.52191103,18.48889227,12.45786851,2.661016023,1,1,5,0.166666667,0,0.148607105,14,191,0.9,0.5,4.333333334,25.85401235,NA,13.60185185,NA,202.3333333,2.5,2.592592593,20,1.285185185,1.998,15.0246973,1.681557774,2.771459566,0,1.767074142,1.73335039,1.433693371,1.681599045,3.928112413,9.503628655,1.900725731,0,0.380145146,5.322032047,0.760290292,0.380145146,1.140435439,70.58294627,90.49825465,0,NA,218.3962607,30.34822191,NA,142.2140589,8.551354862,6.897525233,0,NA,37.62358653,0.246360132,NA,2.332016172,34.5478501,2.190095388,-0.634277233,2.863756253,4.079459338,11.45077285,0.877482115,0.249335576,2.500889505
summer,R,B8,1.287597712,107.076089,9.879604944,0,0.932748171,105.7652485,4.599700346,20.11306082,12.14236951,2.687049124,0,0,3,0,0,0.14418849,0,203,0,0.325454545,0,36.92698413,0,12.52380952,0,156.8888889,0,4.055555556,0,4.067460317,0,9.411249206,1.67709511,2.664414243,0,1.819324277,1.814102329,1.670612214,1.64736554,3.933590704,10.36433234,1.919320803,0,0.383864161,4.606369927,1.151592482,0.383864161,1.151592482,72.33332313,68.28938489,0,NA,209.313955,88.08896245,NA,141.4267279,24.87871967,1.116016268,0,NA,32.0813374,8.334518788,NA,2.336063214,35.85265473,1.351527507,-0.973560563,3.134682488,3.891583322,10.47178888,1.241756983,1.354938104,2.097660967
summer,R,B9,1.295978405,108.7614035,10.46573839,0,0.932748171,102.2274628,4.547237784,20.28202645,12.33195836,2.696990337,0,0,8,0,0,0.17558972,0,236,0,0.555636364,0,18.74871795,0,9.333333333,0,137.4102564,0,4.596153846,0,3.208974359,0,10.1776,1.575989331,2.465136162,0,1.819324277,1.730803225,1.565739057,1.6536531,3.921644169,10.78796135,2.311706003,0,0.385284334,5.779265007,1.541137335,0.385284334,1.155853001,71.69470159,82.18391247,0,NA,244.0338094,119.3830637,NA,141.9048199,18.26392318,21.26594347,0,NA,42.23258473,19.92171316,NA,2.332715046,39.2831425,3.112687167,-0.544950902,2.612823501,3.261483437,9.986694989,1.338632415,1.132616227,2.165931299
